R23 400
1.000000000	0.000000000
0.975000000	0.003325000
0.950000000	0.006025000
0.900000000	0.011675000
0.800000000	0.023200000
0.700000000	0.034650000
0.600000000	0.046225000
0.500000000	0.056750000
0.400000000	0.064575000
0.300000000	0.068100000
0.250000000	0.067550000
0.200000000	0.065000000
0.150000000	0.059950000
0.100000000	0.051525000
0.050000000	0.037500000
0.025000000	0.026625000
0.012500000	0.019725000
0.006250000	0.014600000
0.000000000	0.000000000
0.006250000	-0.013600000
0.012500000	-0.017775000
0.025000000	-0.022800000
0.050000000	-0.030400000
0.100000000	-0.039525000
0.150000000	-0.044625000
0.200000000	-0.047500000
0.250000000	-0.048975000
0.300000000	-0.049400000
0.400000000	-0.048075000
0.500000000	-0.044100000
0.600000000	-0.038150000
0.700000000	-0.030650000
0.800000000	-0.021800000
0.900000000	-0.011775000
0.950000000	-0.006425000
0.975000000	-0.003575000
