coord_length: 2158.8972754997867
1.000000000	0.000000000
0.928749056	0.001201723
0.887000134	0.005282326
0.882836739	0.005796120
0.874521113	0.006910086
0.870369014	0.007508355
0.866220609	0.008131734
0.853795705	0.010131783
0.845527114	0.011553660
0.841396563	0.012286087
0.837268286	0.013031223
0.829018246	0.014557096
0.824896524	0.015337678
0.820777144	0.016130528
0.808434815	0.018589540
0.800221478	0.020301976
0.796119552	0.021180665
0.792020700	0.022073585
0.787924720	0.022979592
0.783831333	0.023897245
0.779740220	0.024824980
0.775651057	0.025761281
0.771563564	0.026704840
0.763392781	0.028610072
0.759309249	0.029570635
0.751145710	0.031506672
0.738909854	0.034450276
0.734834116	0.035443389
0.726687660	0.037450086
0.722617172	0.038464497
0.718548643	0.039486739
0.714482146	0.040517036
0.710417728	0.041555500
0.698237017	0.044719520
0.686074301	0.047952040
0.682023688	0.049043116
0.677974698	0.050140198
0.669881865	0.052353260
0.661795964	0.054591516
0.657755479	0.055719521
0.649679252	0.057992439
0.641609107	0.060286860
0.637576206	0.061441687
0.633544677	0.062601290
0.629514447	0.063765404
0.625485439	0.064933735
0.621457563	0.066105967
0.617430725	0.067281761
0.613404826	0.068460764
0.609379761	0.069642610
0.605355420	0.070826920
0.601331691	0.072013309
0.597308459	0.073201382
0.593285608	0.074390742
0.589263017	0.075580984
0.585240569	0.076771707
0.581218142	0.077962505
0.577195620	0.079152978
0.573172884	0.080342729
0.569149818	0.081531364
0.565126310	0.082718502
0.557077532	0.085086794
0.553052055	0.086267236
0.549025722	0.087444758
0.544998444	0.088619042
0.540970136	0.089789788
0.536940722	0.090956719
0.528878297	0.093278128
0.524845167	0.094432150
0.520810686	0.095581443
0.516774808	0.096725820
0.512737490	0.097865106
0.508698693	0.098999139
0.504658383	0.100127767
0.496573092	0.102368231
0.492528053	0.103479794
0.488481383	0.104585401
0.484433054	0.105684921
0.480383042	0.106778222
0.476331320	0.107865171
0.468222640	0.110019446
0.464165627	0.111086474
0.451983520	0.114245132
0.443852537	0.116313625
0.439784048	0.117336027
0.435713499	0.118350195
0.427566008	0.120352677
0.419410109	0.122320642
0.415330863	0.123299245
0.411251205	0.124276129
0.407170723	0.125249564
0.403088779	0.126216851
0.399004636	0.127174807
0.394917576	0.128120232
0.390827014	0.129050390
0.386732567	0.129963293
0.382634008	0.130857546
0.378531180	0.131732004
0.374423932	0.132585460
0.366195494	0.134223647
0.357947281	0.135759094
0.353815351	0.136483656
0.345535247	0.137836428
0.320569277	0.141008771
0.316393211	0.141406620
0.312214044	0.141770455
0.308032036	0.142100035
0.303847269	0.142392436
0.299659678	0.142641033
0.249364267	0.141825682
0.245183862	0.141476251
0.224295393	0.139574926
0.211778143	0.138272277
0.207610862	0.137791014
0.203447263	0.137278901
0.190996318	0.135454967
0.182773147	0.133795353
0.178697942	0.132800562
0.174648919	0.131703974
0.170624813	0.130519116
0.166623314	0.129259958
0.162644401	0.127931171
0.158693826	0.126520470
0.154779980	0.125010928
0.150903959	0.123406656
0.147056227	0.121735540
0.139392638	0.118320730
0.135558874	0.116617746
0.131722097	0.114921557
0.127888303	0.113218644
0.124065458	0.111491318
0.116473923	0.107919575
0.112708552	0.106070327
0.105243397	0.102241552
0.101551267	0.100250138
0.097892590	0.098197928
0.094268340	0.096085496
0.090672304	0.093925341
0.087095742	0.091733078
0.083538589	0.089509470
0.080006574	0.087246161
0.076500488	0.084942875
0.073012123	0.082612815
0.069531171	0.080271686
0.066054697	0.077923915
0.062592439	0.075555256
0.059160572	0.073142823
0.055773510	0.070667928
0.052443295	0.068117106
0.049180607	0.065480497
0.045987185	0.062760358
0.042845160	0.059980913
0.039729884	0.057171482
0.036631535	0.054343392
0.033551908	0.051494931
0.030497320	0.048619648
0.027476826	0.045708590
0.024501087	0.042751824
0.021581484	0.039739647
0.018730888	0.036662130
0.015965970	0.033507485
0.013308801	0.030261665
0.010785745	0.026910661
0.008428241	0.023441376
0.006280862	0.019838556
0.004390461	0.016094679
0.002775748	0.012223897
0.001453463	0.008243887
0.000487003	0.004163561
0.000000000	-0.000000000
0.000127496	-0.004188483
0.000971449	-0.008291879
0.002543739	-0.012174902
0.004460419	-0.015905714
0.006205282	-0.019720513
0.008027841	-0.023498208
0.010192643	-0.027088195
0.012814941	-0.030359134
0.015786748	-0.033317278
0.019027900	-0.035978460
0.022467697	-0.038378150
0.026047843	-0.040563678
0.029716898	-0.042597002
0.033433230	-0.044542868
0.037170033	-0.046449219
0.040910440	-0.048348500
0.044649751	-0.050249937
0.048387077	-0.052155274
0.052130898	-0.054047788
0.055901036	-0.055887188
0.059711252	-0.057641996
0.067450623	-0.060879473
0.071372626	-0.062367804
0.075325231	-0.063772864
0.079306034	-0.065095928
0.087345877	-0.067492198
0.091402810	-0.068559190
0.111989551	-0.072524113
0.124472181	-0.074123077
0.153659202	-0.077345975
0.162014058	-0.078112260
0.174563108	-0.079059452
0.208075453	-0.080838478
0.224822929	-0.081881276
0.229009945	-0.082139706
0.233198534	-0.082371050
0.346422560	-0.080889961
0.363151316	-0.079583568
0.396542019	-0.076225644
0.400711169	-0.075760787
0.404879669	-0.075290129
0.413215217	-0.074336045
0.417382516	-0.073854869
0.421549667	-0.073372418
0.434051532	-0.071928616
0.438219381	-0.071452221
0.446556508	-0.070512046
0.450725870	-0.070049089
0.454895763	-0.069590940
0.463237005	-0.068687995
0.475751810	-0.067361046
0.484096600	-0.066491492
0.500791258	-0.064802028
0.509143692	-0.064009412
0.517502360	-0.063285690
0.521684281	-0.062954906
0.530051957	-0.062343845
0.534236645	-0.062050068
0.538420981	-0.061751345
0.542604103	-0.061436131
0.567622154	-0.058712696
0.575938054	-0.057600338
0.596773353	-0.055190785
0.613479582	-0.053621007
0.621838756	-0.052902830
0.630200162	-0.052211094
0.634381470	-0.051872613
0.646927138	-0.050878959
0.684568214	-0.047949956
0.692930031	-0.047263221
0.701289255	-0.046545640
0.705467683	-0.046173287
0.709645220	-0.045791074
0.713821798	-0.045398523
0.717997354	-0.044995245
0.722171830	-0.044580930
0.726345169	-0.044155330
0.730517322	-0.043718245
0.734688238	-0.043269513
0.751358548	-0.041355302
0.772162086	-0.038681041
0.776317485	-0.038106098
0.780470828	-0.037516494
0.784621841	-0.036910707
0.788770079	-0.036286207
0.792914854	-0.035639142
0.797055129	-0.034963897
0.801189140	-0.034251366
0.805313620	-0.033485716
0.813499102	-0.031652288
0.825714497	-0.028625296
0.829795287	-0.027653163
