R25 300
1.000000000	0.000000000
0.975000000	0.003933333
0.950000000	0.006733333
0.900000000	0.012066667
0.800000000	0.021866667
0.700000000	0.030533333
0.600000000	0.038033333
0.500000000	0.044133333
0.400000000	0.048366667
0.300000000	0.050000000
0.250000000	0.049500000
0.200000000	0.047800000
0.150000000	0.044533333
0.100000000	0.039033333
0.050000000	0.029633333
0.025000000	0.021800000
0.012500000	0.017000000
0.006250000	0.013166667
0.000000000	0.000000000
0.006250000	-0.013166667
0.012500000	-0.017000000
0.025000000	-0.021800000
0.050000000	-0.029633333
0.100000000	-0.039033333
0.150000000	-0.044533333
0.200000000	-0.047800000
0.250000000	-0.049500000
0.300000000	-0.050000000
0.400000000	-0.048366667
0.500000000	-0.044133333
0.600000000	-0.038033333
0.700000000	-0.030533333
0.800000000	-0.021866667
0.900000000	-0.012066667
0.950000000	-0.006733333
0.975000000	-0.003933333
