R13 900
1.000000000	0.000000000
0.975000000	0.002366667
0.950000000	0.004855556
0.900000000	0.011011111
0.800000000	0.025444444
0.700000000	0.041533333
0.600000000	0.059866667
0.500000000	0.077822222
0.400000000	0.091577778
0.300000000	0.098266667
0.250000000	0.097600000
0.200000000	0.093633333
0.150000000	0.085600000
0.100000000	0.072333333
0.050000000	0.050622222
0.025000000	0.034766667
0.012500000	0.024300000
0.006250000	0.016966667
0.000000000	0.000000000
0.006250000	-0.014288889
0.012500000	-0.019033333
0.025000000	-0.024500000
0.050000000	-0.031677778
0.100000000	-0.040333333
0.150000000	-0.044733333
0.200000000	-0.046977778
0.250000000	-0.048066667
0.300000000	-0.048400000
0.400000000	-0.047577778
0.500000000	-0.044088889
0.600000000	-0.038333333
0.700000000	-0.030866667
0.800000000	-0.021711111
0.900000000	-0.011277778
0.950000000	-0.005966667
0.975000000	-0.003000000
