coord_length: 2213.1062090074156
1.000000000	0.000000000
0.991567465	0.000273016
0.945187281	0.001133035
0.932589743	0.002342421
0.924195147	0.003186962
0.919999294	0.003623381
0.907418566	0.004996437
0.894856227	0.006527888
0.890672894	0.007071358
0.882313301	0.008211232
0.878137729	0.008811406
0.869796401	0.010077959
0.865630942	0.010744713
0.853155939	0.012873587
0.849004719	0.013623914
0.844857012	0.014393422
0.832434527	0.016810150
0.828300437	0.017649750
0.815918110	0.020264528
0.807679995	0.022085443
0.803566024	0.023018652
0.795348156	0.024928875
0.791244084	0.025904699
0.787143031	0.026893132
0.783044724	0.027892893
0.778948807	0.028902399
0.762580854	0.033003616
0.758491100	0.034037814
0.750313450	0.036113539
0.746225819	0.037156094
0.733970340	0.040312653
0.729888280	0.041376808
0.725807935	0.042447525
0.721729332	0.043524857
0.717652473	0.044608769
0.713577356	0.045699213
0.701362771	0.049010469
0.697295094	0.050128347
0.685105386	0.053530016
0.681047092	0.054681491
0.676991521	0.055842518
0.672938809	0.057013484
0.668889070	0.058194693
0.664841400	0.059382978
0.660794213	0.060572908
0.656747783	0.061765405
0.652702333	0.062961224
0.648658010	0.064160850
0.640573031	0.066572425
0.636532409	0.067784457
0.632493010	0.069000556
0.628454803	0.070220612
0.624417760	0.071444512
0.620381851	0.072672148
0.616347048	0.073903412
0.612313320	0.075138195
0.608280637	0.076376385
0.600218270	0.078862513
0.596188516	0.080110202
0.592159663	0.081360800
0.588131673	0.082614172
0.584104504	0.083870182
0.580078115	0.085128689
0.576052463	0.086389553
0.572027507	0.087652634
0.568003203	0.088917793
0.563979509	0.090184890
0.559956383	0.091453791
0.555933784	0.092724362
0.551911673	0.093996474
0.543868760	0.096544835
0.539847886	0.097820853
0.535827355	0.099097953
0.531807138	0.100376039
0.527787206	0.101655021
0.519748094	0.104215350
0.511709838	0.106778363
0.503672289	0.109343592
0.499653742	0.110626920
0.487598878	0.114479336
0.483580824	0.115764204
0.479562877	0.117049409
0.475545035	0.118334942
0.471527293	0.119620788
0.467509642	0.120906920
0.463492066	0.122193283
0.459474535	0.123479789
0.455457008	0.124766304
0.451439422	0.126052638
0.447421696	0.127338533
0.443403722	0.128623654
0.439385366	0.129907580
0.435366462	0.131189789
0.431346811	0.132469652
0.427326175	0.133746420
0.423304279	0.135019213
0.419280805	0.136287010
0.415255313	0.137548379
0.411223171	0.138788297
0.407181312	0.139996156
0.399067630	0.142308946
0.394995850	0.143411734
0.390913803	0.144475871
0.386820674	0.145496537
0.382715467	0.146467453
0.378597694	0.147383597
0.366181861	0.149832130
0.362032112	0.150590565
0.349571307	0.152801275
0.332895161	0.155373139
0.299340821	0.158914875
0.278269001	0.159645983
0.274226054	0.160826847
0.270206970	0.162093957
0.257665796	0.160858104
0.249349378	0.159437163
0.245190209	0.158732301
0.241021025	0.158089700
0.236837716	0.157546969
0.224235042	0.156399808
0.211654327	0.155039827
0.207479924	0.154432084
0.199180370	0.152920573
0.195062991	0.152003048
0.190967765	0.150991010
0.186887154	0.149921364
0.178736599	0.147741676
0.174666204	0.146633772
0.170608086	0.145481805
0.166569858	0.144262031
0.158566693	0.141593014
0.154595166	0.140170847
0.150625377	0.138743815
0.146669462	0.137279022
0.142769679	0.135671573
0.138957836	0.133865605
0.135234931	0.131882405
0.131583908	0.129769486
0.127983349	0.127571504
0.124415234	0.125321167
0.120867612	0.123038635
0.117334507	0.120733690
0.113815057	0.118407950
0.110311849	0.116057824
0.106828789	0.113677947
0.103368913	0.111264493
0.096521833	0.106335215
0.093135800	0.103819213
0.089778407	0.101265127
0.086450768	0.098672387
0.083145549	0.096051106
0.079849711	0.093418028
0.076550617	0.090789034
0.073239462	0.088175252
0.069912733	0.085581322
0.066573347	0.083003700
0.063231688	0.080429025
0.059904903	0.077835182
0.056610473	0.075200405
0.053356496	0.072515824
0.050131993	0.069795868
0.043686322	0.064351988
0.040473877	0.061617822
0.037310513	0.058827140
0.034227986	0.055947522
0.028300323	0.049944565
0.025384592	0.046895932
0.022465350	0.043850661
0.019556878	0.040795122
0.016697750	0.037693475
0.013936766	0.034504370
0.011325586	0.031191793
0.008918738	0.027728247
0.006759729	0.024105167
0.004860007	0.020339556
0.003215465	0.016455662
0.001844369	0.012467234
0.000804607	0.008380347
0.000164458	0.004212651
0.000000000	-0.000000000
0.000386327	-0.004197344
0.001379580	-0.008293064
0.002951191	-0.012205192
0.004580827	-0.016096129
